ANALYST,TICKER,COUNT_RECOM_x,COUNT_RECOM_y
DUNCAN M,KAB,5,0
DUNCAN M,KAMN,3,0
DUNCAN M,MG,3,0
DUNCAN M,MRCG,2,0
DUNCAN M,MSM,3,0
DUNCAN M,MTR1,2,0
DUNCAN M,NOA,1,0
DUNCAN M,POOL,1,0
DUNCAN M,RYI,1,0
DUNCAN M,TMI,2,0
DUNCAN M,WBG,3,0
DUNCAN M,WSCO,2,0
DUNCAN M,WSO1,2,0
DUNGER M,CMWAY,2,0
DUNGER M,MQBKY,1,9
DUNGER M,NCAU,0,3
DUNHAM G,0033,1,3
DUNHAM G,0051,1,5
DUNHAM G,ACAD,1,13
DUNHAM G,ANSS,2,11
DUNHAM G,ARBA,4,16
DUNHAM G,AVG,2,10
DUNHAM G,BNFT,1,8
DUNHAM G,BVV,1,10
DUNHAM G,CHKP,1,10
DUNHAM G,CNQR,4,21
DUNHAM G,CSOD,4,17
DUNHAM G,CTCT,1,6
DUNHAM G,CVLT,2,12
DUNHAM G,CVTN,1,8
DUNHAM G,DWRZ,4,14
DUNHAM G,ECOM,3,9
DUNHAM G,FEYE,1,6
DUNHAM G,GGAS,2,8
DUNHAM G,HDP,1,1
DUNHAM G,ILL,6,8
DUNHAM G,INFA,1,11
DUNHAM G,INTU,1,16
DUNHAM G,MKTG,1,1
DUNHAM G,MKTO,2,9
DUNHAM G,MRIN,2,10
DUNHAM G,NK,3,26
DUNHAM G,NOWZ,1,3
DUNHAM G,PLLO,1,6
DUNHAM G,PMTC,0,8
DUNHAM G,QLIK,3,15
DUNHAM G,RAX,1,6
DUNHAM G,RNGN,1,5
DUNHAM G,RNOW,1,6
DUNHAM G,RPP,3,5
DUNHAM G,SFSF,3,10
DUNHAM G,SNCR,1,4
DUNHAM G,SPLZ,1,3
DUNHAM G,SWI,2,15
DUNHAM G,SYMC,2,9
DUNHAM G,TBLS,2,11
DUNHAM G,TDC,3,13
DUNHAM G,TIBX,1,10
DUNHAM G,TLEO,3,11
DUNHAM G,ULTI,3,16
DUNHAM G,VRNT,2,3
DUNHAM G,VSNR,2,9
DUNHAM G,YDLE,1,1
DUNK D,ELAN,5,4
DUNKLEY L,GTRI,2,1
DUNLOP W,RES2,3,18
DUNN A,ARMY,1,0
DUNN G,00NO,3,0
DUNN G,03S5,3,0
DUNN G,ABK,1,1
DUNN G,ASRD,2,1
DUNN G,CMT,7,0
DUNN G,CNNE,1,0
DUNN G,ESNT,4,0
DUNN G,FAF,2,0
DUNN G,FAMR,7,0
DUNN G,FNTN,5,0
DUNN G,FNTN/1,2,0
DUNN G,LPSW,6,0
DUNN G,MBI,3,1
DUNN G,METL,1,0
DUNN G,MMC,1,0
DUNN G,MTG1,7,0
DUNN G,NMIH,4,0
DUNN G,OLDR,1,0
DUNN G,PMIG,4,0
DUNN G,SISC,2,0
DUNN G,VRSK,1,0
DUNN J,032N,1,15
DUNN J,AC4,1,33
DUNN J,APAM,2,23
DUNN J,CNST,1,51
DUNN J,CNTL,0,1
DUNN J,CSLM,1,3
DUNN J,FAMC,1,2
DUNN J,FII,1,34
DUNN J,FXCM,2,6
DUNN J,GCAP,1,5
DUNN J,GNLC,1,4
DUNN J,IAAC,1,2
DUNN J,INDI,4,6
DUNN J,JHG,1,38
DUNN J,KCGH,1,1
DUNN J,MKTX,1,1
DUNN J,MNN,2,5
DUNN J,PZNM,1,5
DUNN J,SAMG,1,2
DUNN L,AEOS,3,19
DUNN L,ANF,11,41
DUNN L,ANN,4,25
DUNN L,AROP,3,11
DUNN L,BEBE,0,1
DUNN L,CACH,0,15
DUNN L,CHCS,4,26
DUNN L,CHRS,1,4
DUNN L,COH2,4,26
DUNN L,COL1,1,9
DUNN L,CWT2,4,16
DUNN L,FD,4,25
DUNN L,FOSL,2,9
DUNN L,FRAH,1,6
DUNN L,JCP,7,43
DUNN L,KSS,7,28
DUNN L,LULU,5,33
DUNN L,MIK,1,1
DUNN L,NOBE,5,36
DUNN L,PRFT,1,12
DUNN L,PSUN,0,13
DUNN L,RAL1,2,23
DUNN L,RUE,1,2
DUNN L,TIF,1,13
DUNN L,ULTA,2,10
DUNN L,URBN,6,25
DUNN L,VRA,1,1
DUNN M,BPO2,1,8
DUNN M,BTE,1,0
DUNN M,CNQ2,1,0
DUNN M,CNVE,12,0
DUNN M,IMO2,3,0
DUNN M,IMS,0,1
DUNN M,PCP1,21,74
DUNN P,ATNH,2,1
DUNN P,EHTH,3,0
DUNN P,HMSY,6,1
DUNN P,MDAS,3,0
DUNN R,AMOO,1,2
DUNN R,CLDN,1,9
DUNN R,CNF,2,12
DUNN R,DYMX,1,5
DUNN R,ECHO,1,8
DUNN R,GNWR,2,15
DUNN R,HTLD,1,5
DUNN R,HUBG,1,9
DUNN R,LSTR,1,5
DUNN R,MRTN,2,7
DUNN R,NICK,3,8
DUNN R,ODFL,4,12
DUNN R,PA27,0,2
DUNN R,SCST,3,12
DUNN R,SEGZ,1,5
DUNN R,TAA,0,4
DUNN R,USAK,1,4
DUNN R,VTNA,0,10
DUNN S,APOS,0,2
DUNN S,ASTM,1,1
DUNN S,BKYS,0,1
DUNN S,BMOD,3,2
DUNN S,BPUR,1,2
DUNN S,BTGC,0,2
DUNN S,CHMX,2,1
DUNN S,CTII,7,10
DUNN S,EBIG,1,5
DUNN S,FPMI,2,2
DUNN S,GNSZ,3,2
DUNN S,HOWT,0,2
DUNN S,INTG,2,3
DUNN S,ISRY,1,3
DUNN S,LTUP,2,2
DUNN S,MAG2,0,2
DUNN S,MEDJ,1,2
DUNN S,NBIO,0,1
DUNN S,NEOP,3,7
DUNN S,NSTK,3,3
DUNN S,NTII,1,1
DUNN S,NVBY,6,6
DUNN S,OCLS,1,2
DUNN S,PHO1,4,4
DUNN S,PHSM,5,5
DUNN S,TCLN,4,4
DUNN S,TXCC,0,2
DUNN/KRUEGER,GNWD,1,0
DUNN/ROURKE,GNWD,2,0
DUNN/TAM,OLDR,1,0
DUO S,SNDK,0,1
DUONG S,BHL,1,3
DUONG S,BKU,2,11
DUONG S,CBTB,6,13
DUONG S,FWZL,4,8
DUONG S,ISBC,2,8
DUONG S,PBCP,2,8
DUONG S,PBCT,1,5
DUONG S,PFS,3,6
DUONG S,QCSB,5,5
DUONG S,QEP,0,1
DUONG S,VNBP,1,7
DUONG S,WBST,1,8
DUONG S,WSBC,1,5
DUPUIS D,03CA,1,2
DUPUIS D,ANCN,1,1
DUPUIS D,ASLN,1,1
DUPUIS D,IVEVF,1,0
DUPUIS D,UBX,1,1
DUPUIS D,VKTX,0,1
DUR U,ANW,3,7
DUR U,ASCC,1,0
DUR U,BATL,3,8
DUR U,BHM,0,1
DUR U,CPLZ,0,2
DUR U,DAC,3,8
DUR U,DCIX,1,7
DUR U,DRYS,4,4
DUR U,DSXX,4,14
DUR U,EGBI,6,5
DUR U,EXPD,1,1
DUR U,FDX,3,1
DUR U,GLNG,6,14
DUR U,GMLP,2,4
DUR U,GSAS,1,2
DUR U,GSTL,3,14
DUR U,ISHU,3,13
DUR U,LOFS,4,8
DUR U,NAT,3,0
DUR U,NMM,3,4
DUR U,NNA,3,9
DUR U,OSG,3,20
DUR U,PRGP,2,3
DUR U,SAGQ,2,6
DUR U,SBY,1,9
DUR U,SEAT,1,5
DUR U,SSWN,2,12
DUR U,STNG,2,9
DUR U,TEU,3,14
DUR U,TKAY,3,11
DUR U,TNP2,0,5
DUR U,UPS,3,1
DUR U,UTIW,1,1
DUR U,WTWG,2,5
DURAN CASAHON M,CMXB,5,0
DURAN CASAHON M,HOMX,1,0
DURAN CASAHON M,ICA1,3,0
DURAN CASAHON M,SIM2,3,0
DURBIN T,AGLT,3,23
DURBIN T,BPL,2,2
DURBIN T,CALP,1,4
DURBIN T,CASU,2,5
DURBIN T,CHEX,1,10
DURBIN T,CHKK,3,7
DURBIN T,CHKM,4,26
DURBIN T,CPGX,1,1
DURBIN T,CPPL,5,9
DURBIN T,CQHA,2,7
DURBIN T,CQP,1,8
DURBIN T,DKLP,1,0
DURBIN T,EEQ,4,32
DURBIN T,EGAS,3,22
DURBIN T,ENBL,3,17
DURBIN T,ENP,3,11
DURBIN T,EPB,5,9
DURBIN T,EPD,3,37
DURBIN T,EPG,2,8
DURBIN T,EQMZ,1,2
DURBIN T,ETL,4,13
DURBIN T,HEPL,1,3
DURBIN T,HPP,8,30
DURBIN T,IPL2,5,0
DURBIN T,KMI,7,24
DURBIN T,KMR,3,22
DURBIN T,LHP,4,26
DURBIN T,LIEN,5,18
DURBIN T,LNCO,5,15
DURBIN T,MEMP,3,10
DURBIN T,MWP,2,5
DURBIN T,NBP,6,32
DURBIN T,NDRO,3,8
DURBIN T,NGLZ,3,16
DURBIN T,NKA,3,6
DURBIN T,NRGE,0,4
DURBIN T,OKE,6,52
DURBIN T,PIPE,1,3
DURBIN T,QRE,1,5
DURBIN T,RRI1,1,3
DURBIN T,SEWI,6,32
DURBIN T,SMLP,2,7
DURBIN T,SPEP,5,35
DURBIN T,SPH,2,9
DURBIN T,SXL,1,5
DURBIN T,TCLP,4,17
DURBIN T,TEGP,4,15
DURBIN T,TEPE,3,15
DURBIN T,TRP2,5,0
DURBIN T,UANN,1,3
DURBIN T,UDL,1,4
DURBIN T,VEHQ,1,3
DURBIN T,WEG,1,3
DURBIN T,WGL,1,14
DURBIN T,WMB,7,36
DURBIN T,WPZ,3,19
DURCOVA R,CETV,1,0
DURHAM J,KAR,1,2
DURKIN M,02WP,1,4
DURKIN M,CNKH,3,7
DURKIN M,EDR,1,2
DURKIN M,MCEH,3,7
DURRAN J,01LF,1,0
DURRAN J,ANCU,1,0
DUSHYANTH A,00I9,1,0
DUSHYANTH A,03NF,1,2
DUSHYANTH A,BTAI,1,4
DUSHYANTH A,EQUR,1,0
DUSHYANTH A,HNSN,1,0
DUSHYANTH A,HTEC,1,4
DUSHYANTH A,INNZ,1,3
DUSHYANTH A,KOD,1,4
DUSHYANTH A,NBIO,1,0
DUSHYANTH A,NNVC,0,1
DUSHYANTH A,OCUL,1,4
DUSHYANTH A,PCRX,1,3
DUSHYANTH A,RNLX,1,3
DUSHYANTH A,URGN,1,1
DUSING A,02A0,0,1
DUSING A,ADYEY,1,1
DUSING A,CEY,1,1
DUSING A,CHWY,1,2
DUSING A,FISV,1,1
DUSING A,IDXX,1,0
DUSING A,PYPLV,1,1
DUSING A,SQ,1,1
DUSING A,ZOTS,1,0
DUTTON B,BPO2,3,2
DUTTON B,CNVE,1,2
DUTTON B,PCP1,3,28
DUTTON D,LMTR,1,1
DUTTON D,RWIN,1,1
DUVAL A,008C,5,10
DUVAL A,ALCX,1,10
DUVAL A,ERIC,8,70
DUVAL A,NZKA,9,57
DUVAL A,STM2,6,64
DUVAL R,AEOS,2,7
DUVAL R,ANN,3,1
DUVAL R,COH2,2,8
DUVAL R,EXPR,2,10
DUVAL R,NWYC,1,1
DUXBURY A,VTNA,2,3
DWELLE M,01DR,3,17
DWELLE M,01W4,2,3
DWELLE M,03NR,2,5
DWELLE M,ACL1,2,45
DWELLE M,AEI,2,14
DWELLE M,AFL,3,21
DWELLE M,AIG,2,28
DWELLE M,AJGC,6,52
DWELLE M,ALL1,4,27
DWELLE M,BHFWV,2,14
DWELLE M,BKLY,4,51
DWELLE M,CB,2,21
DWELLE M,CINF,6,50
DWELLE M,CITG,0,1
DWELLE M,CMT,3,18
DWELLE M,CNC,1,4
DWELLE M,EQH,5,16
DWELLE M,ESNT,1,18
DWELLE M,FMM,3,6
DWELLE M,FNTN,3,15
DWELLE M,GSHD,1,15
DWELLE M,HCCH,4,22
DWELLE M,HGIC,2,10
DWELLE M,HIGW,3,23
DWELLE M,HRHC,1,1
DWELLE M,IGIC,1,4
DWELLE M,IPCC,2,7
DWELLE M,IPCR,2,4
DWELLE M,KB/2,1,2
DWELLE M,KFS2,3,6
DWELLE M,KNSL,2,26
DWELLE M,LNC,3,27
DWELLE M,LTCO,5,6
DWELLE M,MAKL,5,47
DWELLE M,MEAD,4,18
DWELLE M,METL,1,22
DWELLE M,MFH1,1,28
DWELLE M,MMC,4,43
DWELLE M,MTG1,4,17
DWELLE M,MXRE,3,16
DWELLE M,NAVG,1,11
DWELLE M,NMIH,2,17
DWELLE M,ORH,2,8
DWELLE M,PFGA,2,29
DWELLE M,PHLY,1,2
DWELLE M,PMA,5,47
DWELLE M,PMFR,1,4
DWELLE M,POEA,4,50
DWELLE M,PROG,2,22
DWELLE M,PRU,3,23
DWELLE M,PTRE,2,32
DWELLE M,PXRE,2,10
DWELLE M,RGA,3,14
DWELLE M,RISK,1,56
DWELLE M,RLIC,4,45
DWELLE M,RNRE,4,27
DWELLE M,SISC,2,11
DWELLE M,SRIC,4,47
DWELLE M,STPL,5,47
DWELLE M,UNM,2,23
DWELLE M,VOYA,2,16
DWELLE M,XL,2,21
DWELLE/HELENI,SISC,1,0
DWELLE/HELENIAK/ME,BKLY,0,1
DWELLE/HELENIAK/ME,NYMG,0,2
DWELLE/HELENIAK/ME,POEA,0,1
DWELLE/HELENIAK/ME,SISC,0,2
DWELLE/MEWHIR,ORH,1,0
DWELLE/MEWHIRTER/H,HGIC,0,1
DWELLE/MEWHIRTER/H,LTCO,0,2
DWELLE/MEWHIRTER/H,MEAD,0,1
DWELLE/MEWHIRTER/H,MFH1,0,2
DWELLE/MEWHIRTER/H,MXRE,0,2
DWELLE/MEWHIRTER/H,ORH,0,1
DWELLE/MEWHIRTER/H,PMFR,0,2
DWELLE/MEWHIRTER/H,PTRE,0,2
DWIVEDI M,NDCO,1,1
DWIVEDI V,ALDW,1,11
DWIVEDI V,ALJ,1,11
DWIVEDI V,CVRR,1,10
DWIVEDI V,DKDK,2,11
DWIVEDI V,FPL,1,1
DWIVEDI V,HOC,1,11
DWIVEDI V,NRGE,1,1
DWIVEDI V,NTIZ,1,6
DWIVEDI V,PBFF,1,13
DWIVEDI V,PE,0,1
DWIVEDI V,PEG,1,1
DWIVEDI V,PORO,1,1
DWIVEDI V,SCE,1,1
DWIVEDI V,SO,0,1
DWIVEDI V,TSO,1,9
DWIVEDI V,VLO,1,7
DWIVEDI V,WRF,1,9
DWORSKY J,MICC,4,12
DWYER C,AMR,0,1
DWYER C,DAL,0,3
DWYER C,LUV,0,3
DWYER C,UAL,0,1
DYBWAD F,GLNG,0,1
DYBWAD F,TNP2,1,1
DYER S,0055,6,24
DYER S,01LW,6,18
DYER S,ABGG,7,25
DYER S,ABTL,3,4
DYER S,ARGN,4,37
DYER S,ARSN,0,2
DYER S,AUTH,4,4
DYER S,BFX1,6,22
DYER S,BGH,0,1
DYER S,CFL,1,0
DYER S,CLNE,0,3
DYER S,CSTR,2,25
DYER S,CVNA,2,11
DYER S,DAKT,9,12
DYER S,DSKE,4,8
DYER S,F,9,31
DYER S,FRMT/1,1,6
DYER S,GNM,9,26
DYER S,GNTX,5,27
DYER S,HU0I,2,13
DYER S,HZO,4,10
DYER S,LAZY,1,17
DYER S,LMBH,1,2
DYER S,LMTR,1,27
DYER S,LOJN,5,6
DYER S,METH,5,24
DYER S,MPAA,2,19
DYER S,O,1,4
DYER S,OESX,2,6
DYER S,OMGC,5,6
DYER S,PGTI,3,13
DYER S,PLOW,1,7
DYER S,PRLB,2,19
DYER S,PSG,1,2
DYER S,REFR,2,6
DYER S,RMBL,1,4
DYER S,SAFH,7,32
DYER S,SNO,0,1
DYER S,SPAR,2,17
DYER S,SSYS,10,31
DYER S,TAA,2,11
DYER S,TASR,9,38
DYER S,TITN,1,32
DYER S,TNAV,2,10
DYER S,VOX,3,3
DYER S,WNC1,7,28
DYER S,XPEL,1,12
DYER S,ZOLT,4,6
DYVIK C,RCL,4,10
DYVIK N,0042,10,19
DYVIK N,00I2,2,9
DYVIK N,DHT,9,35
DYVIK N,DRYS,1,1
DYVIK N,DSXX,1,1
DYVIK N,EGBI,2,4
DYVIK N,GLNG,3,20
DYVIK N,GMLP,4,11
DYVIK N,GMR,3,15
DYVIK N,GSTL,2,11
DYVIK N,HMLP,2,3
DYVIK N,KNOP,2,6
DYVIK N,MPET,1,3
DYVIK N,OSG,2,4
DYVIK N,SAGQ,8,18
DYVIK N,SBY,4,17
DYVIK N,SEAT,2,8
DYVIK N,STNG,7,37
DYVIK N,TNK,8,30
DYVIK N,TNP2,8,14
DYVIK N,TNTR,0,1
DYVIK N,VLCC,8,9
EADE J,00QU,2,0
EADE J,032M,1,0
EADE J,AA,4,0
EADE J,ABBV,1,0
EADE J,ACCN,3,0
EADE J,ACMG,2,0
EADE J,ACNT,1,0
EADE J,AGN,2,0
EADE J,AIG,1,0
EADE J,ALL1,3,0
EADE J,AMGN,2,0
EADE J,ANDS,1,0
EADE J,ARIA,1,0
EADE J,ATK,1,0
EADE J,BA,2,0
EADE J,BAW,1,0
EADE J,BMI,1,0
EADE J,BXP,1,0
EADE J,CAT,1,0
EADE J,CB,1,0
EADE J,CCC2,1,0
EADE J,CEC1,2,0
EADE J,CELG,4,0
EADE J,CEPH,1,0
EADE J,CFXX,3,0
EADE J,CME,2,0
EADE J,CNI,3,0
EADE J,COCO,2,0
EADE J,COLS,1,0
EADE J,CP,3,0
EADE J,CTAS,1,0
EADE J,DMG,1,0
EADE J,DOYL,3,0
EADE J,DYAX,1,0
EADE J,EMR,5,0
EADE J,EQR,1,0
EADE J,ESI2,1,0
EADE J,ETN,2,0
EADE J,FDX,2,0
EADE J,FII,1,0
EADE J,FRX,1,0
EADE J,FTVWI,4,0
EADE J,GCI,2,0
EADE J,GD,5,0
EADE J,GE,2,0
EADE J,GENZ,1,0
EADE J,GIL1,2,0
EADE J,GLXO,1,0
EADE J,GNRC,1,0
EADE J,HCP,1,0
EADE J,HIGW,2,0
EADE J,HMT1,2,0
EADE J,HRL,1,0
EADE J,HRS,3,0
EADE J,IEX,1,0
EADE J,IPG,2,0
EADE J,IR,3,0
EADE J,ITRI,8,0
EADE J,IVZ,1,0
EADE J,JBHT,2,0
EADE J,JCI,1,0
EADE J,JEC,2,0
EADE J,KHC,1,0
EADE J,LIG,1,0
EADE J,LK,1,0
EADE J,LLY,1,0
EADE J,LPO,1,0
EADE J,MDRX,1,0
EADE J,MDY,1,0
EADE J,MHGC,1,0
EADE J,MHP,3,0
EADE J,MMM,3,0
EADE J,MRK,1,0
EADE J,MXB,1,0
EADE J,NNI,1,0
EADE J,NOB,1,0
EADE J,NSC,3,0
EADE J,NVTS,2,0
EADE J,NYT,2,0
EADE J,OCF,2,0
EADE J,OTIS,1,0
EADE J,OTRK,1,0
EADE J,PCAR,2,0
EADE J,PFE,1,0
EADE J,PH,4,0
EADE J,PRGO,2,0
EADE J,PROG,1,0
EADE J,PRU,2,0
EADE J,PSBP,2,0
EADE J,PTRW,1,0
EADE J,QQUN,1,0
EADE J,RDYN,1,0
EADE J,REG,3,0
EADE J,REGN,1,0
EADE J,RSG,1,0
EADE J,RTN,2,0
EADE J,SAIC,1,0
EADE J,SEQ,3,0
EADE J,SNYA,1,0
EADE J,SPPG,3,0
EADE J,STFC,2,0
EADE J,STPL,1,0
EADE J,TEVI,3,0
EADE J,TMO,1,0
EADE J,TYC,2,0
EADE J,UPS,2,0
EADE J,UTHR,2,0
EADE J,UTIZ,3,0
EADE J,UTX,6,0
EADE J,VLTOW,1,0
EADE J,VNO,1,0
EADE J,VRT1,3,0
EADE J,WATS,2,0
EADE J,WUN,1,0
EADE J,XYL,1,0
EADE J,YHOO,1,0
EADE J,ZOTS,1,0
EADIE G,AHBI,2,3
EADIE G,CABH,1,0
EADIE G,CED,1,2
EADIE G,GUI1,2,0
EAGAN T,AMER,7,13
EAGAN T,CCMM,5,13
EAGAN T,CDPD,1,2
EAGAN T,CMCS,9,16
EAGAN T,CVC,10,23
EAGAN T,DISH,7,17
EAGAN T,DOYL,2,6
EAGAN T,GM12,6,12
EAGAN T,GNTE,6,5
EAGAN T,IPG,0,2
EAGAN T,LBRDA,2,4
EAGAN T,LCAP,2,4
EAGAN T,LMCA,6,7
EAGAN T,LMDI,6,5
EAGAN T,MDZ1,3,5
EAGAN T,NLSN,2,6
EAGAN T,NWS,6,10
EAGAN T,REN2,3,5
EAGAN T,SCOR,3,5
EAGAN T,SNIW,5,4
EAGAN T,TIVO,3,4
EAGAN T,TLWT,4,5
EAGAN T,TWCA,8,16
EAGAN T,VIA,2,5
EAGAN T,VIAB,2,8
EAGAN T,VRLT,1,1
EAR U,008A,0,3
EAR U,026D,1,4
EAR U,02OM,1,1
EAR U,ACDI,1,7
EAR U,ALKS,0,6
EAR U,ARQT,3,6
EAR U,AVII,1,4
EAR U,CABA,0,1
EAR U,EOLS,0,2
EAR U,HSGX,1,2
EAR U,KRTX,0,1
EAR U,NBIX,0,9
EAR U,QURE,1,1
EAR U,RLMD,0,3
EAR U,RVNC,1,5
EAR U,SELB,0,4
EAR U,TEVI,0,1
EARLE D,AGAG,7,0
EARLE D,GDMN,3,0
EARLE D,LSG,1,0
EARLE D,MVG,1,0
EARLE D,NAK,1,0
EARLE D,PAA1,10,67
EARLE D,RBYR,1,0
EARLE D,SLW,6,51
EARLE D,XRA,4,0
EARNSHAW J,BFR,1,0
EARNSHAW J,BMA,1,0
EARNSHAW J,GGAL,1,1
EARNSHAW J,NTL,1,1
EARNSHAW J,TECO,1,1
EASSON M,AWRE,1,0
EASSON M,CAVM,1,0
EASSON M,ERCM,2,0
EASSON M,GSIT,1,0
EAST S,BECN,1,2
EAST S,CTX,1,3
EAST S,DRHI,10,24
EAST S,FBHS,8,10
EAST S,FPH,1,4
EAST S,GMS,1,3
EAST S,JELD,2,10
EAST S,KBH,10,13
EAST S,LEN,11,21
EAST S,LGIH,5,11
EAST S,MAS,12,9
EAST S,MDC,9,5
EAST S,MOHK,8,19
EAST S,MTH,18,20
EAST S,OCF,5,10
EAST S,PHM,8,22
EAST S,RYL,9,8
EAST S,RYN,8,12
EAST S,SHW,3,8
EAST S,SPF,6,5
EAST S,TMHC,7,9
EAST S,TOLL,10,14
EAST S,TRPT,1,7
EASTBURN T,ACOL,3,6
EASTBURN T,AIMC,2,10
EASTBURN T,ATAC,3,6
EASTBURN T,CPIC,1,7
EASTBURN T,DW,1,4
EASTBURN T,MCQC,1,2
EASTBURN T,MMS,0,6
EASTBURN T,MTX1,1,2
EASTBURN T,NCMI,2,6
EASTBURN T,NXB,1,4
EASTBURN T,PBHI,2,3
EASTBURN T,PLB,4,9
EASTBURN T,ROV,1,4
EASTBURN T,RSY1,1,3
EASTBURN T,SCHN,2,11
EASTBURN T,SQLF,1,1
EASTBURN T,SWM,1,3
EASTBURN T,TYL,3,4
EASTBURN T,WILL,1,2
EASTERBROOK M,BPL,0,9
EASTERBROOK M,BWL,1,13
EASTERBROOK M,CPNO,1,9
EASTERBROOK M,DEU,0,14
EASTERBROOK M,EEQ,3,13
EASTERBROOK M,ENP,0,15
EASTERBROOK M,EPD,0,10
EASTERBROOK M,EROC,3,13
EASTERBROOK M,GEL1,1,13
EASTERBROOK M,GLP,0,12
EASTERBROOK M,HGT,0,1
EASTERBROOK M,HLND,0,8
EASTERBROOK M,HPP,1,12
EASTERBROOK M,KMR,2,17
EASTERBROOK M,KSP,3,7
EASTERBROOK M,LHP,3,11
EASTERBROOK M,MMLP,0,11
EASTERBROOK M,MWP,2,14
EASTERBROOK M,NBP,0,11
EASTERBROOK M,NGLS,0,17
EASTERBROOK M,NKA,1,1
EASTERBROOK M,NRGY,0,12
EASTERBROOK M,PIPE,0,14
EASTERBROOK M,PNG,1,1
EASTERBROOK M,SGLP,1,10
EASTERBROOK M,SXL,2,15
EASTERBROOK M,TGPN,1,3
EASTERBROOK M,TPP,0,9
EASTERBROOK M,UDL,0,16
EASTERBROOK M,WEG,1,13
EASTERBROOK M,WPZ,1,15
EASTERBROOK M,XTEX,2,9
EASTERBROOK M,XTXI,1,6
EASTHOPE J,015F,2,3
EASTMAN S,ABM,1,6
EASTMAN S,ACMG,0,9
EASTMAN S,ADSW,1,0
EASTMAN S,BSIM,1,7
EASTMAN S,CWST,2,0
EASTMAN S,DYCO,1,5
EASTMAN S,JEC,0,10
EASTMAN S,JWAT,2,4
EASTMAN S,KBR,0,11
EASTMAN S,MYRR,2,1
EASTMAN S,PWR1,0,12
EASTMAN S,PX1,0,1
EASTMAN S,RPSD,1,4
EASTMAN S,RSG,3,0
EASTMAN S,TMI,1,3
EASTMAN S,USAS,2,3
EASTMAN S,WAT1,1,2
EASTMAN S,WCNX,4,11
EBELING I,AAPL,0,1
EBELING I,ADBL,1,0
EBELING I,GNTE,0,1
EBELING I,GRMN,1,2
EBELING I,PLT1,0,2
EBELING I,TIVO,0,1
EBERLE C,00T2,1,2
EBERLE C,019L,3,6
EBERLE C,01KJ,3,8
EBERLE C,01TA,3,9
EBERLE C,02BO,1,2
EBERLE C,AAIT,1,1
EBERLE C,ADBE,1,3
EBERLE C,CRMN,1,4
EBERLE C,CRWD,1,2
EBERLE C,DBX,4,5
EBERLE C,ERCM,1,0
EBERLE C,FEYE,1,3
EBERLE C,HDP,1,3
EBERLE C,HITT,1,0
EBERLE C,MSFT,2,11
EBERLE C,MULE,2,2
EBERLE C,ORCL,3,8
EBERLE C,PROH,2,9
EBERLE C,QLYS,1,2
EBERLE C,RHAT,3,5
EBERLE C,SMTC,1,0
EBERLE C,TENB,1,4
EBERLE C,TSLA,1,3
EBERLE C,VMW,2,8
ECCLESTONE C,CGD,1,0
ECCLESTONE C,ELD1,1,1
ECHAGARAY R,ASUR,6,18
ECHAGARAY R,CSUD,2,0
ECHAGARAY R,FMX,4,15
ECHAGARAY R,KOF1,9,19
ECHAGARAY R,MELL,2,3
ECHAGARAY R,OMAB,7,21
ECHAGARAY R,PACQ,10,17
ECHAGARAY R,PSMT,4,18
ECKARD J,00EY,1,0
ECKARD J,ADXS,1,0
ECKARD J,ALKS,1,0
ECKARD J,ARIA,1,0
ECKARD J,CERU,1,0
ECKARD J,ESPT,2,0
ECKARD J,HTEC,1,0
ECKARD J,ICPT,1,0
ECKARD J,ISIP,2,0
ECKARD J,KITE,1,0
ECKARD J,MYLG,1,0
ECKARD J,NVCR,1,0
ECKARD J,PCYC,1,0
ECKARD J,SGEN,1,0
ECKARD J,SNUS,1,0
ECKARD J,TRVN,2,0
ECKARD J,XCYT,1,0
"ECKARD, PH.D. J",00EY,0,3
"ECKARD, PH.D. J",ADXS,0,4
"ECKARD, PH.D. J",ALKS,0,7
"ECKARD, PH.D. J",ARIA,0,3
"ECKARD, PH.D. J",CERU,0,3
"ECKARD, PH.D. J",CHTP,0,6
"ECKARD, PH.D. J",ESPT,0,4
"ECKARD, PH.D. J",HTEC,0,2
"ECKARD, PH.D. J",ICPT,0,5
"ECKARD, PH.D. J",ISIP,0,6
"ECKARD, PH.D. J",KITE,0,3
"ECKARD, PH.D. J",MYLG,0,4
"ECKARD, PH.D. J",NVCR,0,4
"ECKARD, PH.D. J",PCYC,0,3
"ECKARD, PH.D. J",SGEN,0,4
"ECKARD, PH.D. J",SNUS,0,1
"ECKARD, PH.D. J",TRVN,0,3
"ECKARD, PH.D. J",XCYT,0,1
ECKERT R,AGCN,1,6
ECKERT R,ANH,3,6
ECKERT R,ARBT,1,2
ECKERT R,COLN,2,5
ECKERT R,CYS,2,6
ECKERT R,EARN,1,3
ECKERT R,EFNC,2,2
ECKERT R,EST,7,19
ECKERT R,FBG1,2,6
ECKERT R,HTS,3,11
ECKERT R,LMC,5,6
ECKERT R,MCCZ,1,1
ECKERT R,NSAM,2,5
ECKERT R,NTRI,2,5
ECKERT R,PAX,4,3
ECKERT R,PHHC,1,2
ECKERT R,RAS,1,3
ECKERT R,REXI,1,3
ECKERT R,RMR,3,9
ECKERT R,RSO,1,1
ECKERT R,TCPZ,1,1
ECKERT R,TWO,1,2
